max_depth	min_samples_leaf	Accuracy
49	5	0.9866017052375152
49	7	0.976857490864799
49	9	0.9695493300852619
49	11	0.9585870889159561
49	13	0.9567600487210719
49	15	0.9549330085261876
49	17	0.9524969549330086
49	19	0.9433617539585871
49	21	0.940925700365408
49	23	0.9378806333739342
49	25	0.9348355663824605
49	27	0.9342265529841657
49	29	0.9330085261875761
49	31	0.9287454323995128
49	33	0.9287454323995128
49	35	0.9275274056029232
49	37	0.9244823386114495
49	39	0.9214372716199757
49	41	0.9208282582216809
49	43	0.9196102314250914
49	45	0.9196102314250914
49	47	0.9171741778319124
49	49	0.915347137637028
49	51	0.9104750304506699
49	53	0.9043848964677222
49	55	0.9019488428745432
49	57	0.8989037758830695
49	59	0.8976857490864799
49	61	0.8946406820950061
49	63	0.8842874543239951
49	65	0.8842874543239951
49	67	0.8836784409257004
49	69	0.8836784409257004
49	71	0.8836784409257004
49	73	0.8836784409257004
49	75	0.8836784409257004
49	77	0.8806333739342266
49	79	0.8806333739342266
49	81	0.8806333739342266
49	83	0.8781973203410475
49	85	0.8781973203410475
49	87	0.8781973203410475
49	89	0.8781973203410475
49	91	0.8775883069427527
49	93	0.8763702801461632
49	95	0.8751522533495737
49	97	0.8739342265529841
49	99	0.8647990255785627
49	101	0.8647990255785627
51	5	0.9866017052375152
51	7	0.976857490864799
51	9	0.9695493300852619
51	11	0.9585870889159561
51	13	0.9567600487210719
51	15	0.9549330085261876
51	17	0.9524969549330086
51	19	0.9433617539585871
51	21	0.940925700365408
51	23	0.9378806333739342
51	25	0.9348355663824605
51	27	0.9342265529841657
51	29	0.9330085261875761
51	31	0.9287454323995128
51	33	0.9287454323995128
51	35	0.9275274056029232
51	37	0.9244823386114495
51	39	0.9214372716199757
51	41	0.9208282582216809
51	43	0.9196102314250914
51	45	0.9196102314250914
51	47	0.9171741778319124
51	49	0.915347137637028
51	51	0.9104750304506699
51	53	0.9043848964677222
51	55	0.9019488428745432
51	57	0.8989037758830695
51	59	0.8976857490864799
51	61	0.8946406820950061
51	63	0.8842874543239951
51	65	0.8842874543239951
51	67	0.8836784409257004
51	69	0.8836784409257004
51	71	0.8836784409257004
51	73	0.8836784409257004
51	75	0.8836784409257004
51	77	0.8806333739342266
51	79	0.8806333739342266
51	81	0.8806333739342266
51	83	0.8781973203410475
51	85	0.8781973203410475
51	87	0.8781973203410475
51	89	0.8781973203410475
51	91	0.8775883069427527
51	93	0.8763702801461632
51	95	0.8751522533495737
51	97	0.8739342265529841
51	99	0.8647990255785627
51	101	0.8647990255785627
53	5	0.9866017052375152
53	7	0.976857490864799
53	9	0.9695493300852619
53	11	0.9585870889159561
53	13	0.9567600487210719
53	15	0.9549330085261876
53	17	0.9524969549330086
53	19	0.9433617539585871
53	21	0.940925700365408
53	23	0.9378806333739342
53	25	0.9348355663824605
53	27	0.9342265529841657
53	29	0.9330085261875761
53	31	0.9287454323995128
53	33	0.9287454323995128
53	35	0.9275274056029232
53	37	0.9244823386114495
53	39	0.9214372716199757
53	41	0.9208282582216809
53	43	0.9196102314250914
53	45	0.9196102314250914
53	47	0.9171741778319124
53	49	0.915347137637028
53	51	0.9104750304506699
53	53	0.9043848964677222
53	55	0.9019488428745432
53	57	0.8989037758830695
53	59	0.8976857490864799
53	61	0.8946406820950061
53	63	0.8842874543239951
53	65	0.8842874543239951
53	67	0.8836784409257004
53	69	0.8836784409257004
53	71	0.8836784409257004
53	73	0.8836784409257004
53	75	0.8836784409257004
53	77	0.8806333739342266
53	79	0.8806333739342266
53	81	0.8806333739342266
53	83	0.8781973203410475
53	85	0.8781973203410475
53	87	0.8781973203410475
53	89	0.8781973203410475
53	91	0.8775883069427527
53	93	0.8763702801461632
53	95	0.8751522533495737
53	97	0.8739342265529841
53	99	0.8647990255785627
53	101	0.8647990255785627
55	5	0.9866017052375152
55	7	0.976857490864799
55	9	0.9695493300852619
55	11	0.9585870889159561
55	13	0.9567600487210719
55	15	0.9549330085261876
55	17	0.9524969549330086
55	19	0.9433617539585871
55	21	0.940925700365408
55	23	0.9378806333739342
55	25	0.9348355663824605
55	27	0.9342265529841657
55	29	0.9330085261875761
55	31	0.9287454323995128
55	33	0.9287454323995128
55	35	0.9275274056029232
55	37	0.9244823386114495
55	39	0.9214372716199757
55	41	0.9208282582216809
55	43	0.9196102314250914
55	45	0.9196102314250914
55	47	0.9171741778319124
55	49	0.915347137637028
55	51	0.9104750304506699
55	53	0.9043848964677222
55	55	0.9019488428745432
55	57	0.8989037758830695
55	59	0.8976857490864799
55	61	0.8946406820950061
55	63	0.8842874543239951
55	65	0.8842874543239951
55	67	0.8836784409257004
55	69	0.8836784409257004
55	71	0.8836784409257004
55	73	0.8836784409257004
55	75	0.8836784409257004
55	77	0.8806333739342266
55	79	0.8806333739342266
55	81	0.8806333739342266
55	83	0.8781973203410475
55	85	0.8781973203410475
55	87	0.8781973203410475
55	89	0.8781973203410475
55	91	0.8775883069427527
55	93	0.8763702801461632
55	95	0.8751522533495737
55	97	0.8739342265529841
55	99	0.8647990255785627
55	101	0.8647990255785627
57	5	0.9866017052375152
57	7	0.976857490864799
57	9	0.9695493300852619
57	11	0.9585870889159561
57	13	0.9567600487210719
57	15	0.9549330085261876
57	17	0.9524969549330086
57	19	0.9433617539585871
57	21	0.940925700365408
57	23	0.9378806333739342
57	25	0.9348355663824605
57	27	0.9342265529841657
57	29	0.9330085261875761
57	31	0.9287454323995128
57	33	0.9287454323995128
57	35	0.9275274056029232
57	37	0.9244823386114495
57	39	0.9214372716199757
57	41	0.9208282582216809
57	43	0.9196102314250914
57	45	0.9196102314250914
57	47	0.9171741778319124
57	49	0.915347137637028
57	51	0.9104750304506699
57	53	0.9043848964677222
57	55	0.9019488428745432
57	57	0.8989037758830695
57	59	0.8976857490864799
57	61	0.8946406820950061
57	63	0.8842874543239951
57	65	0.8842874543239951
57	67	0.8836784409257004
57	69	0.8836784409257004
57	71	0.8836784409257004
57	73	0.8836784409257004
57	75	0.8836784409257004
57	77	0.8806333739342266
57	79	0.8806333739342266
57	81	0.8806333739342266
57	83	0.8781973203410475
57	85	0.8781973203410475
57	87	0.8781973203410475
57	89	0.8781973203410475
57	91	0.8775883069427527
57	93	0.8763702801461632
57	95	0.8751522533495737
57	97	0.8739342265529841
57	99	0.8647990255785627
57	101	0.8647990255785627
59	5	0.9866017052375152
59	7	0.976857490864799
59	9	0.9695493300852619
59	11	0.9585870889159561
59	13	0.9567600487210719
59	15	0.9549330085261876
59	17	0.9524969549330086
59	19	0.9433617539585871
59	21	0.940925700365408
59	23	0.9378806333739342
59	25	0.9348355663824605
59	27	0.9342265529841657
59	29	0.9330085261875761
59	31	0.9287454323995128
59	33	0.9287454323995128
59	35	0.9275274056029232
59	37	0.9244823386114495
59	39	0.9214372716199757
59	41	0.9208282582216809
59	43	0.9196102314250914
59	45	0.9196102314250914
59	47	0.9171741778319124
59	49	0.915347137637028
59	51	0.9104750304506699
59	53	0.9043848964677222
59	55	0.9019488428745432
59	57	0.8989037758830695
59	59	0.8976857490864799
59	61	0.8946406820950061
59	63	0.8842874543239951
59	65	0.8842874543239951
59	67	0.8836784409257004
59	69	0.8836784409257004
59	71	0.8836784409257004
59	73	0.8836784409257004
59	75	0.8836784409257004
59	77	0.8806333739342266
59	79	0.8806333739342266
59	81	0.8806333739342266
59	83	0.8781973203410475
59	85	0.8781973203410475
59	87	0.8781973203410475
59	89	0.8781973203410475
59	91	0.8775883069427527
59	93	0.8763702801461632
59	95	0.8751522533495737
59	97	0.8739342265529841
59	99	0.8647990255785627
59	101	0.8647990255785627
61	5	0.9866017052375152
61	7	0.976857490864799
61	9	0.9695493300852619
61	11	0.9585870889159561
61	13	0.9567600487210719
61	15	0.9549330085261876
61	17	0.9524969549330086
61	19	0.9433617539585871
61	21	0.940925700365408
61	23	0.9378806333739342
61	25	0.9348355663824605
61	27	0.9342265529841657
61	29	0.9330085261875761
61	31	0.9287454323995128
61	33	0.9287454323995128
61	35	0.9275274056029232
61	37	0.9244823386114495
61	39	0.9214372716199757
61	41	0.9208282582216809
61	43	0.9196102314250914
61	45	0.9196102314250914
61	47	0.9171741778319124
61	49	0.915347137637028
61	51	0.9104750304506699
61	53	0.9043848964677222
61	55	0.9019488428745432
61	57	0.8989037758830695
61	59	0.8976857490864799
61	61	0.8946406820950061
61	63	0.8842874543239951
61	65	0.8842874543239951
61	67	0.8836784409257004
61	69	0.8836784409257004
61	71	0.8836784409257004
61	73	0.8836784409257004
61	75	0.8836784409257004
61	77	0.8806333739342266
61	79	0.8806333739342266
61	81	0.8806333739342266
61	83	0.8781973203410475
61	85	0.8781973203410475
61	87	0.8781973203410475
61	89	0.8781973203410475
61	91	0.8775883069427527
61	93	0.8763702801461632
61	95	0.8751522533495737
61	97	0.8739342265529841
61	99	0.8647990255785627
61	101	0.8647990255785627
63	5	0.9866017052375152
63	7	0.976857490864799
63	9	0.9695493300852619
63	11	0.9585870889159561
63	13	0.9567600487210719
63	15	0.9549330085261876
63	17	0.9524969549330086
63	19	0.9433617539585871
63	21	0.940925700365408
63	23	0.9378806333739342
63	25	0.9348355663824605
63	27	0.9342265529841657
63	29	0.9330085261875761
63	31	0.9287454323995128
63	33	0.9287454323995128
63	35	0.9275274056029232
63	37	0.9244823386114495
63	39	0.9214372716199757
63	41	0.9208282582216809
63	43	0.9196102314250914
63	45	0.9196102314250914
63	47	0.9171741778319124
63	49	0.915347137637028
63	51	0.9104750304506699
63	53	0.9043848964677222
63	55	0.9019488428745432
63	57	0.8989037758830695
63	59	0.8976857490864799
63	61	0.8946406820950061
63	63	0.8842874543239951
63	65	0.8842874543239951
63	67	0.8836784409257004
63	69	0.8836784409257004
63	71	0.8836784409257004
63	73	0.8836784409257004
63	75	0.8836784409257004
63	77	0.8806333739342266
63	79	0.8806333739342266
63	81	0.8806333739342266
63	83	0.8781973203410475
63	85	0.8781973203410475
63	87	0.8781973203410475
63	89	0.8781973203410475
63	91	0.8775883069427527
63	93	0.8763702801461632
63	95	0.8751522533495737
63	97	0.8739342265529841
63	99	0.8647990255785627
63	101	0.8647990255785627
65	5	0.9866017052375152
65	7	0.976857490864799
65	9	0.9695493300852619
65	11	0.9585870889159561
65	13	0.9567600487210719
65	15	0.9549330085261876
65	17	0.9524969549330086
65	19	0.9433617539585871
65	21	0.940925700365408
65	23	0.9378806333739342
65	25	0.9348355663824605
65	27	0.9342265529841657
65	29	0.9330085261875761
65	31	0.9287454323995128
65	33	0.9287454323995128
65	35	0.9275274056029232
65	37	0.9244823386114495
65	39	0.9214372716199757
65	41	0.9208282582216809
65	43	0.9196102314250914
65	45	0.9196102314250914
65	47	0.9171741778319124
65	49	0.915347137637028
65	51	0.9104750304506699
65	53	0.9043848964677222
65	55	0.9019488428745432
65	57	0.8989037758830695
65	59	0.8976857490864799
65	61	0.8946406820950061
65	63	0.8842874543239951
65	65	0.8842874543239951
65	67	0.8836784409257004
65	69	0.8836784409257004
65	71	0.8836784409257004
65	73	0.8836784409257004
65	75	0.8836784409257004
65	77	0.8806333739342266
65	79	0.8806333739342266
65	81	0.8806333739342266
65	83	0.8781973203410475
65	85	0.8781973203410475
65	87	0.8781973203410475
65	89	0.8781973203410475
65	91	0.8775883069427527
65	93	0.8763702801461632
65	95	0.8751522533495737
65	97	0.8739342265529841
65	99	0.8647990255785627
65	101	0.8647990255785627
67	5	0.9866017052375152
67	7	0.976857490864799
67	9	0.9695493300852619
67	11	0.9585870889159561
67	13	0.9567600487210719
67	15	0.9549330085261876
67	17	0.9524969549330086
67	19	0.9433617539585871
67	21	0.940925700365408
67	23	0.9378806333739342
67	25	0.9348355663824605
67	27	0.9342265529841657
67	29	0.9330085261875761
67	31	0.9287454323995128
67	33	0.9287454323995128
67	35	0.9275274056029232
67	37	0.9244823386114495
67	39	0.9214372716199757
67	41	0.9208282582216809
67	43	0.9196102314250914
67	45	0.9196102314250914
67	47	0.9171741778319124
67	49	0.915347137637028
67	51	0.9104750304506699
67	53	0.9043848964677222
67	55	0.9019488428745432
67	57	0.8989037758830695
67	59	0.8976857490864799
67	61	0.8946406820950061
67	63	0.8842874543239951
67	65	0.8842874543239951
67	67	0.8836784409257004
67	69	0.8836784409257004
67	71	0.8836784409257004
67	73	0.8836784409257004
67	75	0.8836784409257004
67	77	0.8806333739342266
67	79	0.8806333739342266
67	81	0.8806333739342266
67	83	0.8781973203410475
67	85	0.8781973203410475
67	87	0.8781973203410475
67	89	0.8781973203410475
67	91	0.8775883069427527
67	93	0.8763702801461632
67	95	0.8751522533495737
67	97	0.8739342265529841
67	99	0.8647990255785627
67	101	0.8647990255785627
69	5	0.9866017052375152
69	7	0.976857490864799
69	9	0.9695493300852619
69	11	0.9585870889159561
69	13	0.9567600487210719
69	15	0.9549330085261876
69	17	0.9524969549330086
69	19	0.9433617539585871
69	21	0.940925700365408
69	23	0.9378806333739342
69	25	0.9348355663824605
69	27	0.9342265529841657
69	29	0.9330085261875761
69	31	0.9287454323995128
69	33	0.9287454323995128
69	35	0.9275274056029232
69	37	0.9244823386114495
69	39	0.9214372716199757
69	41	0.9208282582216809
69	43	0.9196102314250914
69	45	0.9196102314250914
69	47	0.9171741778319124
69	49	0.915347137637028
69	51	0.9104750304506699
69	53	0.9043848964677222
69	55	0.9019488428745432
69	57	0.8989037758830695
69	59	0.8976857490864799
69	61	0.8946406820950061
69	63	0.8842874543239951
69	65	0.8842874543239951
69	67	0.8836784409257004
69	69	0.8836784409257004
69	71	0.8836784409257004
69	73	0.8836784409257004
69	75	0.8836784409257004
69	77	0.8806333739342266
69	79	0.8806333739342266
69	81	0.8806333739342266
69	83	0.8781973203410475
69	85	0.8781973203410475
69	87	0.8781973203410475
69	89	0.8781973203410475
69	91	0.8775883069427527
69	93	0.8763702801461632
69	95	0.8751522533495737
69	97	0.8739342265529841
69	99	0.8647990255785627
69	101	0.8647990255785627
71	5	0.9866017052375152
71	7	0.976857490864799
71	9	0.9695493300852619
71	11	0.9585870889159561
71	13	0.9567600487210719
71	15	0.9549330085261876
71	17	0.9524969549330086
71	19	0.9433617539585871
71	21	0.940925700365408
71	23	0.9378806333739342
71	25	0.9348355663824605
71	27	0.9342265529841657
71	29	0.9330085261875761
71	31	0.9287454323995128
71	33	0.9287454323995128
71	35	0.9275274056029232
71	37	0.9244823386114495
71	39	0.9214372716199757
71	41	0.9208282582216809
71	43	0.9196102314250914
71	45	0.9196102314250914
71	47	0.9171741778319124
71	49	0.915347137637028
71	51	0.9104750304506699
71	53	0.9043848964677222
71	55	0.9019488428745432
71	57	0.8989037758830695
71	59	0.8976857490864799
71	61	0.8946406820950061
71	63	0.8842874543239951
71	65	0.8842874543239951
71	67	0.8836784409257004
71	69	0.8836784409257004
71	71	0.8836784409257004
71	73	0.8836784409257004
71	75	0.8836784409257004
71	77	0.8806333739342266
71	79	0.8806333739342266
71	81	0.8806333739342266
71	83	0.8781973203410475
71	85	0.8781973203410475
71	87	0.8781973203410475
71	89	0.8781973203410475
71	91	0.8775883069427527
71	93	0.8763702801461632
71	95	0.8751522533495737
71	97	0.8739342265529841
71	99	0.8647990255785627
71	101	0.8647990255785627
73	5	0.9866017052375152
73	7	0.976857490864799
73	9	0.9695493300852619
73	11	0.9585870889159561
73	13	0.9567600487210719
73	15	0.9549330085261876
73	17	0.9524969549330086
73	19	0.9433617539585871
73	21	0.940925700365408
73	23	0.9378806333739342
73	25	0.9348355663824605
73	27	0.9342265529841657
73	29	0.9330085261875761
73	31	0.9287454323995128
73	33	0.9287454323995128
73	35	0.9275274056029232
73	37	0.9244823386114495
73	39	0.9214372716199757
73	41	0.9208282582216809
73	43	0.9196102314250914
73	45	0.9196102314250914
73	47	0.9171741778319124
73	49	0.915347137637028
73	51	0.9104750304506699
73	53	0.9043848964677222
73	55	0.9019488428745432
73	57	0.8989037758830695
73	59	0.8976857490864799
73	61	0.8946406820950061
73	63	0.8842874543239951
73	65	0.8842874543239951
73	67	0.8836784409257004
73	69	0.8836784409257004
73	71	0.8836784409257004
73	73	0.8836784409257004
73	75	0.8836784409257004
73	77	0.8806333739342266
73	79	0.8806333739342266
73	81	0.8806333739342266
73	83	0.8781973203410475
73	85	0.8781973203410475
73	87	0.8781973203410475
73	89	0.8781973203410475
73	91	0.8775883069427527
73	93	0.8763702801461632
73	95	0.8751522533495737
73	97	0.8739342265529841
73	99	0.8647990255785627
73	101	0.8647990255785627
75	5	0.9866017052375152
75	7	0.976857490864799
75	9	0.9695493300852619
75	11	0.9585870889159561
75	13	0.9567600487210719
75	15	0.9549330085261876
75	17	0.9524969549330086
75	19	0.9433617539585871
75	21	0.940925700365408
75	23	0.9378806333739342
75	25	0.9348355663824605
75	27	0.9342265529841657
75	29	0.9330085261875761
75	31	0.9287454323995128
75	33	0.9287454323995128
75	35	0.9275274056029232
75	37	0.9244823386114495
75	39	0.9214372716199757
75	41	0.9208282582216809
75	43	0.9196102314250914
75	45	0.9196102314250914
75	47	0.9171741778319124
75	49	0.915347137637028
75	51	0.9104750304506699
75	53	0.9043848964677222
75	55	0.9019488428745432
75	57	0.8989037758830695
75	59	0.8976857490864799
75	61	0.8946406820950061
75	63	0.8842874543239951
75	65	0.8842874543239951
75	67	0.8836784409257004
75	69	0.8836784409257004
75	71	0.8836784409257004
75	73	0.8836784409257004
75	75	0.8836784409257004
75	77	0.8806333739342266
75	79	0.8806333739342266
75	81	0.8806333739342266
75	83	0.8781973203410475
75	85	0.8781973203410475
75	87	0.8781973203410475
75	89	0.8781973203410475
75	91	0.8775883069427527
75	93	0.8763702801461632
75	95	0.8751522533495737
75	97	0.8739342265529841
75	99	0.8647990255785627
75	101	0.8647990255785627
77	5	0.9866017052375152
77	7	0.976857490864799
77	9	0.9695493300852619
77	11	0.9585870889159561
77	13	0.9567600487210719
77	15	0.9549330085261876
77	17	0.9524969549330086
77	19	0.9433617539585871
77	21	0.940925700365408
77	23	0.9378806333739342
77	25	0.9348355663824605
77	27	0.9342265529841657
77	29	0.9330085261875761
77	31	0.9287454323995128
77	33	0.9287454323995128
77	35	0.9275274056029232
77	37	0.9244823386114495
77	39	0.9214372716199757
77	41	0.9208282582216809
77	43	0.9196102314250914
77	45	0.9196102314250914
77	47	0.9171741778319124
77	49	0.915347137637028
77	51	0.9104750304506699
77	53	0.9043848964677222
77	55	0.9019488428745432
77	57	0.8989037758830695
77	59	0.8976857490864799
77	61	0.8946406820950061
77	63	0.8842874543239951
77	65	0.8842874543239951
77	67	0.8836784409257004
77	69	0.8836784409257004
77	71	0.8836784409257004
77	73	0.8836784409257004
77	75	0.8836784409257004
77	77	0.8806333739342266
77	79	0.8806333739342266
77	81	0.8806333739342266
77	83	0.8781973203410475
77	85	0.8781973203410475
77	87	0.8781973203410475
77	89	0.8781973203410475
77	91	0.8775883069427527
77	93	0.8763702801461632
77	95	0.8751522533495737
77	97	0.8739342265529841
77	99	0.8647990255785627
77	101	0.8647990255785627
79	5	0.9866017052375152
79	7	0.976857490864799
79	9	0.9695493300852619
79	11	0.9585870889159561
79	13	0.9567600487210719
79	15	0.9549330085261876
79	17	0.9524969549330086
79	19	0.9433617539585871
79	21	0.940925700365408
79	23	0.9378806333739342
79	25	0.9348355663824605
79	27	0.9342265529841657
79	29	0.9330085261875761
79	31	0.9287454323995128
79	33	0.9287454323995128
79	35	0.9275274056029232
79	37	0.9244823386114495
79	39	0.9214372716199757
79	41	0.9208282582216809
79	43	0.9196102314250914
79	45	0.9196102314250914
79	47	0.9171741778319124
79	49	0.915347137637028
79	51	0.9104750304506699
79	53	0.9043848964677222
79	55	0.9019488428745432
79	57	0.8989037758830695
79	59	0.8976857490864799
79	61	0.8946406820950061
79	63	0.8842874543239951
79	65	0.8842874543239951
79	67	0.8836784409257004
79	69	0.8836784409257004
79	71	0.8836784409257004
79	73	0.8836784409257004
79	75	0.8836784409257004
79	77	0.8806333739342266
79	79	0.8806333739342266
79	81	0.8806333739342266
79	83	0.8781973203410475
79	85	0.8781973203410475
79	87	0.8781973203410475
79	89	0.8781973203410475
79	91	0.8775883069427527
79	93	0.8763702801461632
79	95	0.8751522533495737
79	97	0.8739342265529841
79	99	0.8647990255785627
79	101	0.8647990255785627
81	5	0.9866017052375152
81	7	0.976857490864799
81	9	0.9695493300852619
81	11	0.9585870889159561
81	13	0.9567600487210719
81	15	0.9549330085261876
81	17	0.9524969549330086
81	19	0.9433617539585871
81	21	0.940925700365408
81	23	0.9378806333739342
81	25	0.9348355663824605
81	27	0.9342265529841657
81	29	0.9330085261875761
81	31	0.9287454323995128
81	33	0.9287454323995128
81	35	0.9275274056029232
81	37	0.9244823386114495
81	39	0.9214372716199757
81	41	0.9208282582216809
81	43	0.9196102314250914
81	45	0.9196102314250914
81	47	0.9171741778319124
81	49	0.915347137637028
81	51	0.9104750304506699
81	53	0.9043848964677222
81	55	0.9019488428745432
81	57	0.8989037758830695
81	59	0.8976857490864799
81	61	0.8946406820950061
81	63	0.8842874543239951
81	65	0.8842874543239951
81	67	0.8836784409257004
81	69	0.8836784409257004
81	71	0.8836784409257004
81	73	0.8836784409257004
81	75	0.8836784409257004
81	77	0.8806333739342266
81	79	0.8806333739342266
81	81	0.8806333739342266
81	83	0.8781973203410475
81	85	0.8781973203410475
81	87	0.8781973203410475
81	89	0.8781973203410475
81	91	0.8775883069427527
81	93	0.8763702801461632
81	95	0.8751522533495737
81	97	0.8739342265529841
81	99	0.8647990255785627
81	101	0.8647990255785627
83	5	0.9866017052375152
83	7	0.976857490864799
83	9	0.9695493300852619
83	11	0.9585870889159561
83	13	0.9567600487210719
83	15	0.9549330085261876
83	17	0.9524969549330086
83	19	0.9433617539585871
83	21	0.940925700365408
83	23	0.9378806333739342
83	25	0.9348355663824605
83	27	0.9342265529841657
83	29	0.9330085261875761
83	31	0.9287454323995128
83	33	0.9287454323995128
83	35	0.9275274056029232
83	37	0.9244823386114495
83	39	0.9214372716199757
83	41	0.9208282582216809
83	43	0.9196102314250914
83	45	0.9196102314250914
83	47	0.9171741778319124
83	49	0.915347137637028
83	51	0.9104750304506699
83	53	0.9043848964677222
83	55	0.9019488428745432
83	57	0.8989037758830695
83	59	0.8976857490864799
83	61	0.8946406820950061
83	63	0.8842874543239951
83	65	0.8842874543239951
83	67	0.8836784409257004
83	69	0.8836784409257004
83	71	0.8836784409257004
83	73	0.8836784409257004
83	75	0.8836784409257004
83	77	0.8806333739342266
83	79	0.8806333739342266
83	81	0.8806333739342266
83	83	0.8781973203410475
83	85	0.8781973203410475
83	87	0.8781973203410475
83	89	0.8781973203410475
83	91	0.8775883069427527
83	93	0.8763702801461632
83	95	0.8751522533495737
83	97	0.8739342265529841
83	99	0.8647990255785627
83	101	0.8647990255785627
85	5	0.9866017052375152
85	7	0.976857490864799
85	9	0.9695493300852619
85	11	0.9585870889159561
85	13	0.9567600487210719
85	15	0.9549330085261876
85	17	0.9524969549330086
85	19	0.9433617539585871
85	21	0.940925700365408
85	23	0.9378806333739342
85	25	0.9348355663824605
85	27	0.9342265529841657
85	29	0.9330085261875761
85	31	0.9287454323995128
85	33	0.9287454323995128
85	35	0.9275274056029232
85	37	0.9244823386114495
85	39	0.9214372716199757
85	41	0.9208282582216809
85	43	0.9196102314250914
85	45	0.9196102314250914
85	47	0.9171741778319124
85	49	0.915347137637028
85	51	0.9104750304506699
85	53	0.9043848964677222
85	55	0.9019488428745432
85	57	0.8989037758830695
85	59	0.8976857490864799
85	61	0.8946406820950061
85	63	0.8842874543239951
85	65	0.8842874543239951
85	67	0.8836784409257004
85	69	0.8836784409257004
85	71	0.8836784409257004
85	73	0.8836784409257004
85	75	0.8836784409257004
85	77	0.8806333739342266
85	79	0.8806333739342266
85	81	0.8806333739342266
85	83	0.8781973203410475
85	85	0.8781973203410475
85	87	0.8781973203410475
85	89	0.8781973203410475
85	91	0.8775883069427527
85	93	0.8763702801461632
85	95	0.8751522533495737
85	97	0.8739342265529841
85	99	0.8647990255785627
85	101	0.8647990255785627
87	5	0.9866017052375152
87	7	0.976857490864799
87	9	0.9695493300852619
87	11	0.9585870889159561
87	13	0.9567600487210719
87	15	0.9549330085261876
87	17	0.9524969549330086
87	19	0.9433617539585871
87	21	0.940925700365408
87	23	0.9378806333739342
87	25	0.9348355663824605
87	27	0.9342265529841657
87	29	0.9330085261875761
87	31	0.9287454323995128
87	33	0.9287454323995128
87	35	0.9275274056029232
87	37	0.9244823386114495
87	39	0.9214372716199757
87	41	0.9208282582216809
87	43	0.9196102314250914
87	45	0.9196102314250914
87	47	0.9171741778319124
87	49	0.915347137637028
87	51	0.9104750304506699
87	53	0.9043848964677222
87	55	0.9019488428745432
87	57	0.8989037758830695
87	59	0.8976857490864799
87	61	0.8946406820950061
87	63	0.8842874543239951
87	65	0.8842874543239951
87	67	0.8836784409257004
87	69	0.8836784409257004
87	71	0.8836784409257004
87	73	0.8836784409257004
87	75	0.8836784409257004
87	77	0.8806333739342266
87	79	0.8806333739342266
87	81	0.8806333739342266
87	83	0.8781973203410475
87	85	0.8781973203410475
87	87	0.8781973203410475
87	89	0.8781973203410475
87	91	0.8775883069427527
87	93	0.8763702801461632
87	95	0.8751522533495737
87	97	0.8739342265529841
87	99	0.8647990255785627
87	101	0.8647990255785627
89	5	0.9866017052375152
89	7	0.976857490864799
89	9	0.9695493300852619
89	11	0.9585870889159561
89	13	0.9567600487210719
89	15	0.9549330085261876
89	17	0.9524969549330086
89	19	0.9433617539585871
89	21	0.940925700365408
89	23	0.9378806333739342
89	25	0.9348355663824605
89	27	0.9342265529841657
89	29	0.9330085261875761
89	31	0.9287454323995128
89	33	0.9287454323995128
89	35	0.9275274056029232
89	37	0.9244823386114495
89	39	0.9214372716199757
89	41	0.9208282582216809
89	43	0.9196102314250914
89	45	0.9196102314250914
89	47	0.9171741778319124
89	49	0.915347137637028
89	51	0.9104750304506699
89	53	0.9043848964677222
89	55	0.9019488428745432
89	57	0.8989037758830695
89	59	0.8976857490864799
89	61	0.8946406820950061
89	63	0.8842874543239951
89	65	0.8842874543239951
89	67	0.8836784409257004
89	69	0.8836784409257004
89	71	0.8836784409257004
89	73	0.8836784409257004
89	75	0.8836784409257004
89	77	0.8806333739342266
89	79	0.8806333739342266
89	81	0.8806333739342266
89	83	0.8781973203410475
89	85	0.8781973203410475
89	87	0.8781973203410475
89	89	0.8781973203410475
89	91	0.8775883069427527
89	93	0.8763702801461632
89	95	0.8751522533495737
89	97	0.8739342265529841
89	99	0.8647990255785627
89	101	0.8647990255785627
91	5	0.9866017052375152
91	7	0.976857490864799
91	9	0.9695493300852619
91	11	0.9585870889159561
91	13	0.9567600487210719
91	15	0.9549330085261876
91	17	0.9524969549330086
91	19	0.9433617539585871
91	21	0.940925700365408
91	23	0.9378806333739342
91	25	0.9348355663824605
91	27	0.9342265529841657
91	29	0.9330085261875761
91	31	0.9287454323995128
91	33	0.9287454323995128
91	35	0.9275274056029232
91	37	0.9244823386114495
91	39	0.9214372716199757
91	41	0.9208282582216809
91	43	0.9196102314250914
91	45	0.9196102314250914
91	47	0.9171741778319124
91	49	0.915347137637028
91	51	0.9104750304506699
91	53	0.9043848964677222
91	55	0.9019488428745432
91	57	0.8989037758830695
91	59	0.8976857490864799
91	61	0.8946406820950061
91	63	0.8842874543239951
91	65	0.8842874543239951
91	67	0.8836784409257004
91	69	0.8836784409257004
91	71	0.8836784409257004
91	73	0.8836784409257004
91	75	0.8836784409257004
91	77	0.8806333739342266
91	79	0.8806333739342266
91	81	0.8806333739342266
91	83	0.8781973203410475
91	85	0.8781973203410475
91	87	0.8781973203410475
91	89	0.8781973203410475
91	91	0.8775883069427527
91	93	0.8763702801461632
91	95	0.8751522533495737
91	97	0.8739342265529841
91	99	0.8647990255785627
91	101	0.8647990255785627
93	5	0.9866017052375152
93	7	0.976857490864799
