Depth	AC	CNL	DEN	GR	PE	RLLD	LIMSTONE	RES
3418	167.133	2.373	2.738	34.328	4.258	1505.201	2	0
3418.1	163.83	1.77	2.722	30.338	4.369	2335.722	2	0
3418.2	161.901	1.61	2.714	27.608	4.314	1973.996	2	0
3418.3	162.704	2.144	2.727	28.768	3.947	1270.877	2	0
3418.4	163.946	3.115	2.756	33.55	3.527	683.322	5	0
3418.5	163.285	2.411	2.734	29.732	3.797	1035.326	2	0
3418.6	164.098	3.502	2.765	35.474	3.423	552.116	5	0
3418.7	164.132	4.734	2.782	41.915	3.261	356.358	5	0
3418.8	164.88	5.724	2.78	49.582	3.341	389.929	5	0
3418.9	166.502	6.038	2.763	55.837	3.631	740.567	5	0
3419	165.296	5.995	2.776	52.132	3.409	435.248	5	0
3419.1	166.879	5.858	2.756	56.345	3.734	909.822	2	0
3419.2	166.551	4.619	2.739	50.452	3.894	1319.899	2	0
3419.3	163.879	3.684	2.738	37.31	3.741	1079.825	2	0
3419.4	160.709	3.913	2.743	29.18	3.577	526.106	2	0
3419.5	162.725	3.535	2.74	32.768	3.671	881.401	2	0
3419.6	159.978	4.143	2.746	29.187	3.539	408.752	2	0
3419.7	159.001	4.786	2.76	35.295	3.485	325.274	5	0
3419.8	159.016	4.845	2.774	39.641	3.528	470.156	5	0
3419.9	158.698	4.462	2.788	38.009	3.553	701.125	5	0
3420	159.094	4.784	2.778	40.043	3.554	536.103	5	0
3420.1	158.446	4.211	2.794	37.057	3.536	780.246	5	0
3420.2	157.92	3.077	2.805	34.462	3.452	1115.752	5	0
3420.3	158.804	1.842	2.794	31.899	3.484	1931.764	5	0
3420.4	159.969	1.114	2.77	31.239	3.689	2978.957	5	0
3420.5	159.308	1.473	2.788	31.011	3.518	2291.725	5	0
3420.6	160.223	1.021	2.762	31.521	3.789	2996.209	2	0
3420.7	161.034	1.058	2.74	32.57	4.132	2084.655	2	0
3420.8	162.852	1.13	2.73	34.376	4.405	1940.364	2	0
3420.9	164.171	1.146	2.732	38.585	4.473	3511.577	2	0
3421	163.611	1.128	2.728	35.43	4.471	2137.501	2	0
3421.1	164	1.191	2.735	39.54	4.435	4064.279	2	0
3421.2	161.708	1.517	2.746	38.469	4.184	4608.084	2	0
3421.3	158.525	2.099	2.746	32.044	3.916	3122.277	2	0
3421.4	156.314	2.817	2.739	26.847	3.748	1458.602	2	0
3421.5	157.451	2.325	2.744	29.497	3.838	2424.667	2	0
3421.6	156.431	3.051	2.737	26.674	3.735	1099.399	2	0
3421.7	160.469	3.723	2.728	31.33	3.849	518.336	2	0
3421.8	168.703	4.593	2.722	42.906	4.071	285.847	2	0
3421.9	175.775	5.617	2.73	62.064	4.235	236.862	2	0
3422	171.761	4.943	2.722	47.922	4.143	241.17	2	0
3422.1	176.907	5.882	2.735	68.989	4.253	249.065	2	0
3422.2	176.446	6.275	2.748	86.414	4.163	345.999	2	0
3422.3	172.679	5.957	2.754	91.76	3.95	460.957	2	0
3422.4	168.405	5.208	2.747	83.045	3.876	708.063	2	0
3422.5	171.147	5.741	2.756	91.455	3.878	493.783	2	0
3422.6	167.062	4.954	2.742	78.599	3.88	864.112	2	0
3422.7	162.895	4.218	2.726	65.069	3.942	1354.651	2	0
3422.8	158.709	3.576	2.718	50.138	4.125	1185.355	2	0
3422.9	157.443	3.342	2.716	33.314	4.362	599.428	2	0
3423	157.455	3.401	2.717	44.344	4.204	991.868	2	0
3423.1	157.824	3.363	2.717	29.115	4.4	473.822	2	0
3423.2	159.73	3.645	2.723	22.239	4.302	367.892	1	0
3423.3	160.051	4.066	2.729	20.138	4.026	364.53	1	0
3423.4	159.623	4.284	2.732	20.88	3.742	308.34	1	0
3423.5	159.895	4.21	2.73	19.842	3.933	358.233	1	0
3423.6	159.63	4.217	2.735	21.523	3.643	298.48	1	0
3423.7	160.484	3.632	2.744	23.892	3.406	394.56	4	0
3423.8	162.35	3.295	2.749	27.729	3.415	790.397	5	0
3423.9	163.404	3.968	2.752	34.139	3.507	1268.383	5	0
3424	163.04	3.315	2.75	29.448	3.453	968.658	5	0
3424.1	163.081	4.281	2.752	36.51	3.524	1344.343	5	0
3424.2	160.086	4.883	2.753	42.681	3.52	1205.501	5	0
3424.3	156.192	4.689	2.754	44.069	3.398	749.202	5	0
3424.4	153.052	4.516	2.761	39.022	3.166	419.853	5	0
3424.5	154.934	4.559	2.755	43.617	3.336	587.959	5	0
3424.6	152.348	4.565	2.763	36.409	3.104	361.591	5	0
3424.7	151.458	4.891	2.769	29.024	2.986	296.361	5	0
3424.8	151.992	4.89	2.779	26.525	2.837	359.012	5	0
3424.9	151.868	4.357	2.791	26.996	2.719	522.657	5	0
3425	152.308	4.802	2.784	26.39	2.777	401.069	5	0
3425.1	151.477	4.289	2.794	27.275	2.708	558.103	5	0
3425.2	151.125	4.893	2.796	29.268	2.79	517.306	5	0
3425.3	156.561	6.119	2.781	38.586	3.071	341.625	5	0
3425.4	167.329	7.253	2.753	60.99	3.451	263.452	5	0
3425.5	159.412	6.502	2.774	43.314	3.193	285.499	5	0
3425.6	170.885	7.648	2.741	69.745	3.571	255.364	2	0
3425.7	179.341	8.883	2.701	89.911	3.839	214.893	2	0
3425.8	185.862	10.158	2.671	92.187	3.858	134.726	2	0
3425.9	193.356	11.244	2.66	91.777	3.702	97.336	2	0
3426	188.064	10.602	2.663	90.883	3.824	111.449	2	0
3426.1	195.832	11.289	2.659	94.332	3.664	95.587	2	0
3426.2	201.178	10.021	2.666	110.239	3.672	146.727	2	0
3426.3	199.612	7.36	2.683	124.837	3.837	525.311	2	0
3426.4	189.472	5.031	2.691	119.934	4.035	1341.948	2	0
3426.5	197.834	6.393	2.69	127.986	3.907	733.674	2	0
3426.6	184.856	4.644	2.69	112.717	4.071	1517.706	2	0
3426.7	170.723	4.809	2.686	80.306	4.007	1276.752	2	0
3426.8	161.503	5.97	2.688	49.439	3.715	422.912	2	0
3426.9	158.869	6.863	2.699	29.495	3.373	109.977	2	0
3427	159.391	6.389	2.69	40.457	3.599	189.402	2	0
3427.1	159.004	6.987	2.705	25.286	3.269	87.858	2	0
3427.2	160.234	6.973	2.729	18.009	3.008	78.653	4	0
3427.3	160.019	6.895	2.747	15.415	2.852	76.244	4	4
3427.4	159.533	6.768	2.754	15.701	2.771	69.277	4	4
3427.5	159.708	6.88	2.751	15.087	2.819	74.791	4	4
3427.6	159.635	6.655	2.755	16.039	2.754	67.28	4	4
3427.7	160.389	6.013	2.759	16.963	2.729	65.556	4	4
3427.8	160.358	4.944	2.763	17.386	2.729	71.124	4	4
3427.9	159.47	3.454	2.766	17.727	2.816	101.541	4	4
3428	160.169	4.53	2.764	17.481	2.736	74.083	4	4
3428.1	159.107	3.041	2.766	17.956	2.871	151.902	4	4
3428.2	157.986	2.177	2.76	19.577	3.105	589.675	4	0
3428.3	157.344	1.187	2.748	22.368	3.459	1621.768	4	0
3428.4	158.049	0.693	2.73	24.543	3.926	2605.041	1	0
3428.5	157.283	0.815	2.744	23.274	3.6	2046.044	1	0
3428.6	158.48	0.722	2.723	25.508	4.057	2956.734	2	0
3428.7	159.636	1.086	2.705	29.867	4.287	4614.341	2	0
3428.8	159.926	1.522	2.701	33.579	4.305	6230.219	2	0
3428.9	160.52	2.08	2.708	33.688	4.225	4903.178	2	0
3429	159.918	1.687	2.702	34.284	4.287	6497.642	2	0
3429.1	160.994	2.145	2.712	33.751	4.203	4040.518	2	0
3429.2	162.485	1.676	2.728	36.822	4.198	2092.971	2	0
3429.3	161.741	0.799	2.743	43.596	4.261	3209.344	2	0
3429.4	159.374	0.376	2.745	45.237	4.326	6293.985	2	0
3429.5	161.047	0.552	2.746	45.887	4.284	4044.962	2	0
3429.6	158.897	0.319	2.743	43.434	4.344	6882.008	2	0
3429.7	158.719	0.274	2.731	33.818	4.37	6612.192	2	0
3429.8	158.096	0.34	2.719	26.518	4.322	7289.493	2	0
3429.9	156.192	0.478	2.714	23.708	4.267	11728.979	1	0
3430	157.625	0.376	2.716	24.706	4.295	8113.911	1	0
3430.1	155.883	0.548	2.713	23.735	4.24	12546.861	1	0
3430.2	157.194	0.965	2.718	25.672	4.079	9769.054	2	0
3430.3	161.225	1.898	2.723	29.765	3.85	3416.828	2	0
3430.4	165.658	3.035	2.718	38.652	3.766	777.815	2	0
3430.5	162.798	2.282	2.723	31.658	3.779	1616.28	2	0
3430.6	166.797	3.337	2.715	42.884	3.776	577.368	2	0
3430.7	168.592	3.879	2.704	57.032	3.882	671.294	2	0
3430.8	168.064	4.027	2.696	66.308	4.163	839.633	2	0
3430.9	166.364	4.004	2.695	67.802	4.479	959.367	2	0
3431	167.612	4.039	2.693	68.274	4.297	894.609	2	0
3431.1	165.748	3.969	2.697	67.19	4.525	990.394	2	0
3431.2	164.075	3.74	2.707	63.412	4.528	1069.529	2	0
3431.3	163.957	3.492	2.709	56.613	4.525	1042.356	2	0
3431.4	167.522	3.828	2.708	49.542	4.415	686.881	2	0
3431.5	164.333	3.452	2.707	53.881	4.521	1004.455	2	0
3431.6	169.113	4.007	2.709	49.158	4.371	601.292	2	0
3431.7	172.301	4.149	2.713	54.67	4.294	773.478	2	0
3431.8	169.839	3.474	2.725	57.692	4.308	1581.8	2	0
3431.9	164.587	3.228	2.743	50.185	4.367	2446.043	2	0
3432	168.186	3.222	2.73	56.999	4.321	1923.709	2	0
3432.1	163.272	3.29	2.748	46.889	4.358	2681.93	2	0
3432.2	161.355	3.651	2.763	38.119	4.134	2878.257	2	0
3432.3	160.593	4.117	2.771	30.737	3.858	1714.791	2	0
3432.4	159.742	4.623	2.773	23.384	3.811	504.368	1	0
3432.5	160.341	4.308	2.771	28.219	3.82	1164.038	2	0
3432.6	159.536	4.684	2.774	21.431	3.809	311.087	1	0
3432.7	159.549	4.443	2.776	18.382	3.814	226.707	1	0
3432.8	160.886	4.071	2.763	19.015	3.82	292.352	1	6
3432.9	162.701	4.149	2.741	19.754	3.828	274.37	1	6
3433	161.541	3.993	2.755	19.509	3.82	307.044	1	6
3433.1	163.069	4.255	2.734	19.77	3.833	252.242	1	6
3433.2	163.367	4.519	2.72	19.552	3.856	174.534	1	6
3433.3	163.576	4.201	2.709	19.125	3.876	141.807	1	6
3433.4	164.291	3.289	2.709	18.321	3.941	269.958	1	6
3433.5	163.729	3.99	2.707	18.879	3.88	141.86	1	6
3433.6	164.461	2.952	2.712	18.393	3.966	371.779	1	6
3433.7	163.966	2.246	2.727	20.325	4.024	793.17	1	0
3433.8	161.206	2.414	2.743	23.967	4.072	1054.02	1	0
3433.9	158.793	3.111	2.749	28.893	4.069	874.745	2	0
3434	159.981	2.585	2.748	25.311	4.085	1085.72	2	0
3434.1	159.246	3.409	2.748	31.155	4.055	743.634	2	0
3434.2	165.363	4.469	2.737	41.245	4.011	354.126	2	0
3434.3	174.655	5.616	2.719	57.922	4.032	215.015	2	0
3434.4	181.872	6.71	2.71	78.313	4.166	184.302	2	0
3434.5	177.735	5.99	2.713	64.419	4.05	198.315	2	0
3434.6	183.567	7.052	2.71	84.537	4.215	174.603	2	0
3434.7	186.365	7.783	2.721	100.19	4.306	161.186	2	0
3434.8	183.929	7.215	2.732	111.045	4.281	312.452	2	0
3434.9	175.386	5.21	2.733	106.52	4.145	701.165	2	0
3435	182.152	6.756	2.735	113.634	4.253	401.93	2	0
3435.1	172.17	4.553	2.731	100.141	4.101	808.279	2	0
3435.2	165.158	3.714	2.719	73.969	3.957	809.933	2	0
3435.3	166.612	5.708	2.707	57.713	3.776	408.309	2	0
3435.4	173.785	9.109	2.703	60.574	3.671	183.459	2	0
3435.5	168.494	6.794	2.703	54.648	3.733	268.125	2	0
3435.6	175.101	9.833	2.707	64.636	3.643	173.913	2	0
3435.7	172.126	9.681	2.731	74.576	3.559	249.773	2	0
3435.8	162.642	7.33	2.766	62.631	3.422	299.223	5	0
3435.9	156.163	5.552	2.802	38.769	3.333	278.833	5	0
3436	159.268	6.492	2.779	55.051	3.362	302.815	5	0
3436.1	155.266	5.238	2.813	32.523	3.329	267.173	5	0
3436.2	154.821	4.88	2.837	22.252	3.342	236.947	4	0
3436.3	155.147	4.856	2.842	19.271	3.322	212.423	4	0
3436.4	156.846	4.987	2.837	18.727	3.255	183.114	4	0
3436.5	155.326	4.885	2.841	18.85	3.309	203.641	4	0
3436.6	157.816	5.009	2.835	18.812	3.239	175.005	4	0
3436.7	161.072	4.873	2.827	19.588	3.221	162.761	4	0
3436.8	162.536	4.463	2.809	21.193	3.265	164.111	4	0
3436.9	161.48	4.104	2.785	23.915	3.396	179.595	4	0
3437	162.616	4.315	2.801	21.954	3.3	165.347	4	0
3437.1	161.129	4.004	2.776	25	3.456	192.899	4	0
3437.2	161.768	3.661	2.747	29.498	3.654	256.074	2	0
3437.3	165.592	3.157	2.716	35.831	3.795	316.767	2	0
3437.4	170.147	2.646	2.695	39.967	3.954	364.575	2	0
3437.5	167.236	2.976	2.706	37.937	3.838	333.023	2	0
3437.6	171.169	2.493	2.69	40.279	4	379.103	2	0
3437.7	172.071	2.094	2.684	38.054	4.111	414.756	2	0
3437.8	170.71	1.811	2.686	33.72	4.283	445.264	2	0
3437.9	168.791	1.635	2.694	31.705	4.523	488.378	2	0
3438	170.076	1.735	2.688	32.273	4.352	456.508	2	0
3438.1	168.211	1.599	2.696	31.871	4.583	494.289	2	0
3438.2	166.865	1.585	2.708	33.66	4.757	455.612	2	0
3438.3	166.469	1.737	2.724	34.985	4.953	339.05	2	0
3438.4	167.116	1.884	2.73	35.759	4.896	201.093	2	0
3438.5	166.514	1.811	2.728	35.311	4.977	291.793	2	0
3438.6	167.516	1.888	2.731	35.576	4.866	169.186	2	0
3438.7	169.142	1.797	2.73	33.907	4.809	139.421	2	0
3438.8	171.069	1.772	2.728	33.575	4.739	174.928	2	0
3438.9	172.283	1.871	2.721	35.557	4.585	218.972	2	0
3439	171.729	1.789	2.727	33.843	4.711	191.438	2	0
3439.1	172.245	1.928	2.717	35.976	4.617	232.021	2	0
3439.2	170.827	2.187	2.703	35.689	4.966	264.276	2	0
3439.3	168.851	2.509	2.694	36.985	5.125	276.767	2	0
3439.4	167.804	2.695	2.692	43.329	5.021	300.478	2	0
3439.5	168.245	2.609	2.692	38.096	5.133	277.498	2	0
3439.6	167.593	2.756	2.694	45.728	4.931	325.96	2	0
3439.7	167.068	3.19	2.706	50.632	4.533	451.657	2	0
3439.8	167.295	4.102	2.722	49.66	4.189	531.139	2	0
3439.9	167.863	4.845	2.738	46.595	4.073	564.664	2	0
3440	167.569	4.438	2.728	48.472	4.111	537.376	2	0
3440.1	167.384	4.989	2.745	46.032	4.052	583.36	2	0
3440.2	162.609	5.189	2.766	44.172	3.972	595.616	2	0
3440.3	154.548	5.215	2.785	36.608	3.843	447.258	5	0
3440.4	148.947	5.094	2.799	26.017	3.594	303.933	5	0
3440.5	151.739	5.199	2.791	33.048	3.787	383.595	5	0
3440.6	148.299	5.023	2.801	23.432	3.494	275.212	4	0
3440.7	149.241	4.693	2.794	20.037	3.263	227.326	4	0
3440.8	151.474	4.144	2.773	20.846	3.294	202.592	4	0
3440.9	153.227	3.522	2.759	22.608	3.466	244.15	4	0
3441	152.222	3.928	2.766	21.474	3.337	198.768	4	0
3441.1	153.536	3.414	2.756	23.142	3.54	289.665	4	0
3441.2	153.521	3.671	2.75	24.517	3.793	511.188	1	0
3441.3	152.44	4.756	2.755	24.361	3.888	634.629	1	0
3441.4	150.906	5.671	2.768	22.695	3.686	507.54	4	0
3441.5	151.967	5.192	2.759	23.885	3.866	632.078	1	0
3441.6	150.548	5.749	2.772	22.204	3.6	447.196	4	0
3441.7	150.554	5.497	2.784	21.316	3.374	294.486	4	0
3441.8	152.553	4.926	2.8	21.17	3.246	198.862	4	0
3441.9	156.24	4.43	2.807	21.581	3.288	133.483	4	0
3442	153.505	4.628	2.806	21.188	3.223	170.984	4	0
3442.1	157.683	4.463	2.805	21.897	3.307	118.768	4	0
3442.2	162.005	4.886	2.79	22.893	3.316	96.317	4	0
3442.3	165.003	4.798	2.762	22.327	3.363	109.811	4	0
3442.4	165.684	4.078	2.729	20.992	3.568	175.519	1	0
3442.5	165.714	4.646	2.751	21.823	3.398	119.896	4	0
3442.6	165.376	3.824	2.721	20.912	3.639	208.509	1	0
3442.7	163.045	3.293	2.708	22.248	3.824	318.117	1	0
3442.8	159.56	3.164	2.713	25.234	3.887	415.202	2	0
3442.9	157.069	3.02	2.734	27.615	3.708	588.297	2	0
3443	158.363	3.164	2.717	26.401	3.86	446.653	2	0
3443.1	156.617	2.915	2.742	27.787	3.611	679.42	2	0
3443.2	155.725	2.552	2.762	27.125	3.285	983.432	5	0
3443.3	154.347	2.442	2.778	27.734	3.086	1054.918	5	0
3443.4	153.062	2.398	2.786	29.559	3.142	911.133	5	0
3443.5	153.804	2.456	2.784	28.281	3.042	1021.409	5	0
3443.6	153.044	2.281	2.784	30.048	3.213	906.207	5	0
3443.7	154.799	1.572	2.767	31.4	3.522	1117.229	5	0
3443.8	158.199	0.88	2.743	33.645	3.924	1378.48	2	0
3443.9	160.303	0.757	2.715	33.686	4.316	1382.502	2	0
3444	159.385	0.719	2.735	34.467	4.069	1432.196	2	0
3444.1	160.558	0.861	2.707	32.876	4.391	1377.954	2	0
3444.2	160.733	1.584	2.697	29.916	4.36	1432.749	2	0
3444.3	160.376	2.736	2.708	29.972	4.061	1322.052	2	0
3444.4	158.097	3.796	2.732	32.123	3.749	938.38	2	0
3444.5	160.067	3.156	2.715	30.508	3.943	1224.964	2	0
3444.6	157.046	4.026	2.741	32.599	3.665	834.44	2	0
3444.7	153.934	4.232	2.771	32.001	3.432	730.735	5	0
3444.8	151.825	3.828	2.8	28.289	3.27	898.654	5	0
3444.9	150.857	3.269	2.817	24.621	3.316	1129.228	4	0
3445	151.295	3.634	2.809	26.7	3.25	985.129	5	0
3445.1	150.845	3.117	2.818	24.186	3.374	1167.931	4	0
3445.2	152.009	2.74	2.809	25.089	3.657	1129.421	5	0
3445.3	155.004	2.348	2.786	26.183	4.038	914.211	2	0
3445.4	158.452	2.106	2.763	24.899	4.253	561.372	1	0
3445.5	156.222	2.22	2.776	26.351	4.179	819.957	2	0
3445.6	159.296	2.075	2.758	24.175	4.245	465.256	1	0
3445.7	160.608	2.033	2.749	23.148	4.046	316.432	1	0
3445.8	160.619	1.835	2.75	26.095	3.793	353.049	2	0
3445.9	159.433	1.454	2.754	31.247	3.691	736.053	2	0
3446	160.462	1.735	2.752	27.64	3.719	400.407	2	0
3446.1	158.97	1.308	2.753	32.264	3.702	923.817	2	0
3446.2	158.12	0.871	2.745	30.969	3.833	1389.87	2	0
3446.3	158.092	0.656	2.736	25.35	3.953	1417.01	2	0
3446.4	157.258	0.866	2.733	22.644	3.997	1326.936	1	0
3446.5	158.098	0.646	2.734	23.358	3.976	1384.462	1	0
3446.6	156.782	0.996	2.735	23.387	4.008	1318.508	1	0
3446.7	155.696	1.341	2.747	29.466	4.068	1331.636	2	0
3446.8	156.669	1.316	2.762	34.936	4.171	1145.226	2	0
3446.9	160.359	1.114	2.778	35.851	4.318	861.309	2	0
3447	157.341	1.254	2.767	36.188	4.207	1031.64	2	0
3447.1	162.132	1.086	2.782	35.774	4.353	789.618	2	0
3447.2	168.36	1.248	2.78	36.392	4.368	567.964	2	0
3447.3	174.371	1.914	2.76	40.028	4.319	286.372	2	0
3447.4	177.442	2.859	2.742	50.626	4.182	209.34	2	0
3447.5	176.225	2.224	2.752	41.864	4.297	203.867	2	0
3447.6	177.209	3.084	2.738	55.053	4.114	241.353	2	0
3447.7	173.394	3.418	2.735	64.48	3.905	413.718	2	0
3447.8	170.512	4.107	2.743	62.014	3.677	402.714	2	0
3447.9	174.27	6.087	2.76	57.074	3.465	210.228	5	0
3448	170.256	4.495	2.748	59.892	3.58	345.593	2	0
3448.1	176.201	6.782	2.765	58.127	3.445	193.85	5	0
3448.2	178.811	7.535	2.771	71.813	3.569	447.446	5	0
3448.3	171.002	5.418	2.772	84.566	3.796	1094.151	2	0
3448.4	159.039	3.182	2.765	73.072	3.995	1209.635	2	0
3448.5	166.896	4.444	2.772	86.412	3.862	1341.545	2	0
3448.6	156.531	2.756	2.759	65.178	4.057	1151.898	2	0
3448.7	155.309	2.138	2.739	42.528	4.261	1344.346	2	0
3448.8	157.794	1.433	2.724	34.805	4.47	2583.284	2	0
3448.9	158.919	0.706	2.715	33.443	4.58	3904.342	2	0
3449	158.499	1.139	2.719	34.073	4.522	3117.756	2	0
3449.1	159.557	0.631	2.715	32.796	4.581	3695.261	2	0
3449.2	163.726	1.123	2.722	31.236	4.413	1518.247	2	0
3449.3	169.866	2.347	2.728	36.791	4.069	463.284	2	0
3449.4	173.184	3.973	2.733	49.119	3.79	239.349	2	0
3449.5	171.922	2.802	2.73	40.095	3.953	314.079	2	0
3449.6	173.696	4.747	2.734	52.542	3.717	200.918	2	0
3449.7	176.65	8.023	2.737	60.919	3.527	99.494	2	0
3449.8	185.688	11.932	2.748	78.669	3.37	56.105	5	0
3449.9	194.067	14.402	2.764	105.89	3.322	61.665	5	0
3450	189.549	13.184	2.754	86.792	3.326	49.611	5	0
3450.1	193.86	14.459	2.768	113.156	3.33	85.386	5	0
3450.2	182.018	12.044	2.78	120.752	3.367	259.927	5	0
3450.3	162.966	8.024	2.796	104.551	3.367	531.83	5	0
3450.4	153.778	5.865	2.803	74.062	3.325	542.501	5	0
3450.5	156.76	6.765	2.801	96.125	3.368	621.389	5	0
3450.6	154.359	5.783	2.804	64.835	3.282	471.87	5	0
3450.7	162.46	6.718	2.8	48.449	3.114	215.405	5	0
3450.8	167.003	7.201	2.787	47.561	3.079	133.294	5	0
3450.9	164.103	6.56	2.767	46.159	3.166	154.479	5	0
3451	167.235	7.162	2.781	48.513	3.097	131.382	5	0
3451.1	162.696	6.257	2.762	43.575	3.192	164.737	5	0
3451.2	159.22	5.409	2.751	32.128	3.27	196.012	5	0
3451.3	155.794	4.919	2.751	24.228	3.375	242.924	4	0
3451.4	152.602	5.081	2.759	20.561	3.35	259.196	4	0
3451.5	154.489	4.832	2.753	22.431	3.401	260.86	4	0
3451.6	152.373	5.293	2.761	19.772	3.315	241.089	4	0
3451.7	155.077	6.202	2.762	18.295	3.197	141.183	4	4
3451.8	160.406	6.713	2.756	18.454	3.113	85.241	4	4
3451.9	163.197	6.083	2.752	20.157	3.053	107.024	4	4
3452	162.225	6.743	2.753	18.748	3.087	77.09	4	4
3452.1	163.058	5.697	2.754	20.891	3.046	129.811	4	4
3452.2	160.615	4.681	2.766	23.98	3.086	234.03	4	0
3452.3	158.622	4.739	2.785	29.332	3.217	434.069	5	0
3452.4	156.882	4.957	2.803	36.13	3.349	812.406	5	0
3452.5	158.206	4.909	2.791	31.337	3.27	524.427	5	0
3452.6	155.936	4.807	2.806	38.692	3.401	911.01	5	0
3452.7	153.115	3.88	2.803	45.093	3.615	876.145	5	0
3452.8	155.313	3.542	2.787	45.969	3.905	458.6	5	0
3452.9	163.579	3.692	2.762	49.26	4.167	438.087	2	0
3453	157.141	3.594	2.779	45.606	4.014	321.536	2	0
3453.1	165.975	3.625	2.754	52.891	4.224	615.348	2	0
3453.2	168.326	2.977	2.733	67.306	4.279	1520.713	2	0
3453.3	164.865	2.456	2.73	67.851	4.123	1728.545	2	0
3453.4	162.469	2.932	2.748	51.449	3.776	869.03	2	0
3453.5	163.35	2.388	2.732	64.666	4.039	1554.229	2	0
3453.6	162.407	3.359	2.758	46.665	3.643	604.349	2	0
3453.7	163.189	5.194	2.792	43.391	3.276	204.588	5	0
3453.8	162.553	6.879	2.821	53.519	3.061	175.912	5	0
3453.9	159.3	7.707	2.833	59.817	2.997	213.243	5	0
3454	161.978	7.329	2.828	57.623	3.017	183.032	5	0
3454.1	157.725	7.766	2.832	59.474	3.01	233.197	5	0
3454.2	152.959	7.227	2.818	53.236	3.127	288.574	5	0
3454.3	152.125	5.855	2.805	43.477	3.225	253.109	5	0
3454.4	156.467	4.822	2.802	32.298	3.203	193.708	5	0
3454.5	152.709	5.34	2.801	39.645	3.245	223.692	5	0
3454.6	157.885	4.749	2.803	30.104	3.183	201.178	5	0
3454.7	158.708	5.097	2.807	29.932	3.142	322.278	5	0
3454.8	154.093	5.11	2.814	32.176	3.149	503.493	5	0
3454.9	150.737	4.825	2.816	29.604	3.167	618.554	5	0
3455	152.107	4.995	2.816	32.418	3.153	563.069	5	0
3455.1	150.599	4.807	2.816	28.233	3.162	619.362	5	0
3455.2	151.652	4.924	2.82	25.18	3.078	542.649	5	0
3455.3	151.422	4.935	2.832	24.041	2.873	480.736	3	0
3455.4	150.541	5.165	2.851	22.628	2.629	393.023	3	0
3455.5	151.034	4.927	2.837	23.665	2.787	463.92	3	0
3455.6	150.45	5.331	2.856	22.54	2.574	354.767	3	0
3455.7	150.725	5.951	2.861	23.868	2.527	246.683	3	0
3455.8	151.574	6.334	2.849	24.797	2.642	187.571	3	0
3455.9	153.853	6.146	2.84	22.937	2.745	153.729	3	0
3456	151.99	6.392	2.842	24.774	2.699	174.121	3	0
3456.1	154.757	5.988	2.839	22.174	2.762	144.671	3	0
3456.2	156.777	5.432	2.832	21.386	2.817	130.801	3	0
3456.3	156.67	5.042	2.824	23.694	2.925	173.889	3	0
3456.4	154.61	5.017	2.816	27.999	3.113	321.409	5	0
3456.5	156.328	4.951	2.822	24.807	2.963	200.644	3	0
3456.6	153.617	5.059	2.812	29.235	3.181	379.441	5	0
3456.7	150.463	5.13	2.802	30.656	3.289	493.719	5	0
3456.8	148.803	5.123	2.805	28.919	3.168	424.097	5	0
3456.9	149.82	5.394	2.814	27.463	2.947	274.013	5	0
3457	148.597	5.149	2.808	28.089	3.101	374.767	5	0
3457.1	150.618	5.516	2.817	27.287	2.872	234.785	5	0
3457.2	153.859	5.759	2.829	27.226	2.691	168.676	5	0
3457.3	157.545	5.724	2.841	28.452	2.643	165.419	5	0
3457.4	159.224	5.785	2.85	34.636	2.685	243.518	5	0
3457.5	158.73	5.699	2.844	29.25	2.647	173.201	5	0
3457.6	158.989	5.798	2.853	37.994	2.689	284.604	5	0
3457.7	156.283	5.608	2.865	48.788	2.664	397.056	5	0
3457.8	152.856	5.187	2.873	52.993	2.658	402.292	5	0
3457.9	151.659	5.027	2.875	49.984	2.76	349.536	5	0
3458	151.842	5.061	2.875	53.045	2.658	387.358	5	0
3458.1	151.987	5.049	2.872	48.898	2.831	326.132	5	0
3458.2	154.275	5.428	2.854	47.929	3.106	235.283	5	0
3458.3	155.659	6.341	2.833	49.297	3.288	170.678	5	0
3458.4	154.319	6.982	2.819	51.571	3.263	219.055	5	0
3458.5	155.792	6.692	2.827	49.892	3.316	162.661	5	0
3458.6	153.377	6.966	2.814	51.527	3.218	244.499	5	0
3458.7	150.317	6.34	2.802	45.796	3.001	273.759	5	0
3458.8	149.215	5.735	2.802	32.974	2.783	202.519	5	0
3458.9	150.467	5.588	2.799	22.187	2.728	128.553	3	0
3459	149.243	5.602	2.802	28.301	2.726	171.151	5	0
3459.1	150.996	5.634	2.797	20.209	2.744	111.535	3	0
3459.2	152.268	6.023	2.796	18.33	2.798	76.284	3	0
3459.3	154.067	6.653	2.801	18.527	2.782	52.509	3	0
3459.4	157.624	7.321	2.795	18.73	2.771	45.022	3	0
3459.5	154.884	6.883	2.801	18.739	2.781	46.432	3	0
3459.6	158.806	7.446	2.793	18.642	2.768	45.643	3	0
3459.7	160.543	7.336	2.79	18.055	2.778	51.712	3	0
3459.8	158.205	6.759	2.786	17.257	2.86	60.233	3	0
3459.9	154.03	6.324	2.782	16.521	3.002	73.104	4	0
3460	156.898	6.55	2.784	16.967	2.905	63.74	4	0
3460.1	152.916	6.257	2.782	16.428	3.032	77.117	4	0
